"order_id","customer_id","sector_id","planned_delivery_duration","order_id-2","product_id","quantity","product_id-2","weight","segment_id","driver_id","segment_type","order_id-3","segment_start_time","segment_end_time"
1169,279,2,175,1169,45,3,45,567,1142,1,"STOP",1169,"2024-02-13 21:08:20","2024-02-13 21:09:32"
497,28,1,176,497,26,1,26,1872,1144,4,"STOP",497,"2024-02-12 05:20:12","2024-02-12 05:27:25"
497,28,1,176,497,47,3,47,310,1144,4,"STOP",497,"2024-02-12 05:20:12","2024-02-12 05:27:25"
497,28,1,176,497,37,2,37,1218,1144,4,"STOP",497,"2024-02-12 05:20:12","2024-02-12 05:27:25"
2198,295,2,177,2198,73,1,73,1359,1146,3,"STOP",2198,"2024-02-24 06:59:59","2024-02-24 07:01:55"
1296,195,3,176,1296,8,2,8,1497,1148,3,"STOP",1296,"2024-02-16 05:00:34","2024-02-16 05:03:03"
1296,195,3,176,1296,13,2,13,486,1148,3,"STOP",1296,"2024-02-16 05:00:34","2024-02-16 05:03:03"
868,128,1,200,868,57,3,57,1753,1150,2,"STOP",868,"2024-02-01 05:18:42","2024-02-01 05:24:05"
868,128,1,200,868,60,2,60,462,1150,2,"STOP",868,"2024-02-01 05:18:42","2024-02-01 05:24:05"
868,128,1,200,868,54,2,54,140,1150,2,"STOP",868,"2024-02-01 05:18:42","2024-02-01 05:24:05"
868,128,1,200,868,66,3,66,703,1150,2,"STOP",868,"2024-02-01 05:18:42","2024-02-01 05:24:05"
2073,277,2,175,2073,83,3,83,851,1152,3,"STOP",2073,"2024-02-06 16:15:39","2024-02-06 16:17:56"
2073,277,2,175,2073,92,1,92,245,1152,3,"STOP",2073,"2024-02-06 16:15:39","2024-02-06 16:17:56"
2196,44,3,176,2196,43,3,43,923,1154,2,"STOP",2196,"2024-02-12 19:19:59","2024-02-12 19:21:59"
2196,44,3,176,2196,30,2,30,818,1154,2,"STOP",2196,"2024-02-12 19:19:59","2024-02-12 19:21:59"
2196,44,3,176,2196,45,3,45,567,1154,2,"STOP",2196,"2024-02-12 19:19:59","2024-02-12 19:21:59"
443,296,3,175,443,26,3,26,1872,1156,1,"STOP",443,"2024-02-09 09:01:33","2024-02-09 09:02:26"
827,56,3,176,827,73,1,73,1359,1158,2,"STOP",827,"2024-02-04 02:31:42","2024-02-04 02:31:42"
827,56,3,176,827,47,2,47,310,1158,2,"STOP",827,"2024-02-04 02:31:42","2024-02-04 02:31:42"
827,56,3,176,827,13,3,13,486,1158,2,"STOP",827,"2024-02-04 02:31:42","2024-02-04 02:31:42"
1772,157,2,178,1772,14,1,14,189,1160,2,"STOP",1772,"2024-02-20 17:51:32","2024-02-20 17:52:36"
76,311,2,176,76,55,2,55,1734,1162,4,"STOP",76,"2024-02-04 02:16:24","2024-02-04 02:21:58"
76,311,2,176,76,85,1,85,1493,1162,4,"STOP",76,"2024-02-04 02:16:24","2024-02-04 02:21:58"
76,311,2,176,76,79,1,79,1599,1162,4,"STOP",76,"2024-02-04 02:16:24","2024-02-04 02:21:58"
76,311,2,176,76,36,3,36,273,1162,4,"STOP",76,"2024-02-04 02:16:24","2024-02-04 02:21:58"
76,311,2,176,76,27,3,27,296,1162,4,"STOP",76,"2024-02-04 02:16:24","2024-02-04 02:21:58"
1382,289,2,175,1382,43,3,43,923,1164,2,"STOP",1382,"2024-02-09 19:17:00","2024-02-09 19:19:37"
1382,289,2,175,1382,94,3,94,1168,1164,2,"STOP",1382,"2024-02-09 19:17:00","2024-02-09 19:19:37"
1382,289,2,175,1382,58,3,58,1220,1164,2,"STOP",1382,"2024-02-09 19:17:00","2024-02-09 19:19:37"
1382,289,2,175,1382,66,1,66,703,1164,2,"STOP",1382,"2024-02-09 19:17:00","2024-02-09 19:19:37"
1382,289,2,175,1382,36,1,36,273,1164,2,"STOP",1382,"2024-02-09 19:17:00","2024-02-09 19:19:37"
1423,25,2,178,1423,8,2,8,1497,1166,2,"STOP",1423,"2024-02-26 20:00:50","2024-02-26 20:02:45"
1423,25,2,178,1423,25,1,25,1963,1166,2,"STOP",1423,"2024-02-26 20:00:50","2024-02-26 20:02:45"
1423,25,2,178,1423,29,3,29,906,1166,2,"STOP",1423,"2024-02-26 20:00:50","2024-02-26 20:02:45"
1423,25,2,178,1423,15,2,15,764,1166,2,"STOP",1423,"2024-02-26 20:00:50","2024-02-26 20:02:45"
1020,64,2,175,1020,75,1,75,397,1169,4,"STOP",1020,"2024-02-18 21:38:59","2024-02-19 01:41:52"
1020,64,2,175,1020,97,3,97,761,1169,4,"STOP",1020,"2024-02-18 21:38:59","2024-02-19 01:41:52"
1020,64,2,175,1020,12,1,12,1447,1169,4,"STOP",1020,"2024-02-18 21:38:59","2024-02-19 01:41:52"
1247,216,2,176,1247,88,3,88,1223,1171,3,"STOP",1247,"2024-02-17 05:48:59","2024-02-17 05:52:30"
1247,216,2,176,1247,73,2,73,1359,1171,3,"STOP",1247,"2024-02-17 05:48:59","2024-02-17 05:52:30"
1247,216,2,176,1247,39,3,39,1743,1171,3,"STOP",1247,"2024-02-17 05:48:59","2024-02-17 05:52:30"
2119,166,2,176,2119,83,1,83,851,1174,2,"STOP",2119,"2024-02-04 09:14:01","2024-02-04 09:16:08"
2119,166,2,176,2119,33,3,33,1526,1174,2,"STOP",2119,"2024-02-04 09:14:01","2024-02-04 09:16:08"
2176,202,2,177,2176,48,3,48,256,1176,3,"STOP",2176,"2024-02-23 20:57:37","2024-02-23 20:59:39"
1337,45,1,176,1337,25,2,25,1963,1179,1,"STOP",1337,"2024-02-14 03:50:01","2024-02-14 03:51:51"
1337,45,1,176,1337,9,3,9,237,1179,1,"STOP",1337,"2024-02-14 03:50:01","2024-02-14 03:51:51"
1337,45,1,176,1337,58,1,58,1220,1179,1,"STOP",1337,"2024-02-14 03:50:01","2024-02-14 03:51:51"
1196,218,3,179,1196,10,1,10,860,1181,1,"STOP",1196,"2024-02-28 03:36:36","2024-02-28 03:37:20"
1196,218,3,179,1196,23,1,23,546,1181,1,"STOP",1196,"2024-02-28 03:36:36","2024-02-28 03:37:20"
369,91,2,176,369,20,2,20,1974,1183,1,"STOP",369,"2024-02-12 03:08:15","2024-02-12 03:09:29"
369,91,2,176,369,49,3,49,728,1183,1,"STOP",369,"2024-02-12 03:08:15","2024-02-12 03:09:29"
369,91,2,176,369,76,3,76,1273,1183,1,"STOP",369,"2024-02-12 03:08:15","2024-02-12 03:09:29"
1821,17,2,176,1821,6,1,6,629,1186,2,"STOP",1821,"2024-02-11 06:22:58","2024-02-11 06:25:15"
1821,17,2,176,1821,94,2,94,1168,1186,2,"STOP",1821,"2024-02-11 06:22:58","2024-02-11 06:25:15"
1821,17,2,176,1821,93,2,93,1076,1186,2,"STOP",1821,"2024-02-11 06:22:58","2024-02-11 06:25:15"
1821,17,2,176,1821,42,1,42,1976,1186,2,"STOP",1821,"2024-02-11 06:22:58","2024-02-11 06:25:15"
1835,257,2,175,1835,61,1,61,943,1189,3,"STOP",1835,"2024-02-10 09:32:12","2024-02-10 09:35:31"
1835,257,2,175,1835,92,2,92,245,1189,3,"STOP",1835,"2024-02-10 09:32:12","2024-02-10 09:35:31"
1835,257,2,175,1835,18,3,18,1997,1189,3,"STOP",1835,"2024-02-10 09:32:12","2024-02-10 09:35:31"
2140,178,1,175,2140,8,2,8,1497,1191,4,"STOP",2140,"2024-02-13 15:57:13","2024-02-13 16:03:12"
2140,178,1,175,2140,73,3,73,1359,1191,4,"STOP",2140,"2024-02-13 15:57:13","2024-02-13 16:03:12"
1945,266,2,176,1945,10,1,10,860,1193,3,"STOP",1945,"2024-02-17 05:14:26","2024-02-17 05:16:05"
1417,108,2,175,1417,96,1,96,464,1195,2,"STOP",1417,"2024-02-05 15:01:27","2024-02-05 15:03:23"
1417,108,2,175,1417,22,3,22,407,1195,2,"STOP",1417,"2024-02-05 15:01:27","2024-02-05 15:03:23"
1417,108,2,175,1417,97,2,97,761,1195,2,"STOP",1417,"2024-02-05 15:01:27","2024-02-05 15:03:23"
1417,108,2,175,1417,16,1,16,750,1195,2,"STOP",1417,"2024-02-05 15:01:27","2024-02-05 15:03:23"
1031,290,2,177,1031,20,3,20,1974,1197,1,"STOP",1031,"2024-02-24 02:40:52","2024-02-24 02:41:44"
1031,290,2,177,1031,33,2,33,1526,1197,1,"STOP",1031,"2024-02-24 02:40:52","2024-02-24 02:41:44"
1598,263,2,175,1598,57,3,57,1753,1200,3,"STOP",1598,"2024-02-18 06:27:58","2024-02-18 06:32:27"
1598,263,2,175,1598,63,3,63,903,1200,3,"STOP",1598,"2024-02-18 06:27:58","2024-02-18 06:32:27"
1598,263,2,175,1598,12,2,12,1447,1200,3,"STOP",1598,"2024-02-18 06:27:58","2024-02-18 06:32:27"
1598,263,2,175,1598,36,2,36,273,1200,3,"STOP",1598,"2024-02-18 06:27:58","2024-02-18 06:32:27"
1017,77,1,178,1017,87,1,87,982,1202,1,"STOP",1017,"2024-02-20 17:00:46","2024-02-20 17:01:54"
1017,77,1,178,1017,71,3,71,1378,1202,1,"STOP",1017,"2024-02-20 17:00:46","2024-02-20 17:01:54"
1805,156,1,169,1805,85,2,85,1493,1205,4,"STOP",1805,"2024-02-02 03:34:41","2024-02-02 03:41:20"
1805,156,1,169,1805,48,2,48,256,1205,4,"STOP",1805,"2024-02-02 03:34:41","2024-02-02 03:41:20"
1805,156,1,169,1805,98,2,98,1184,1205,4,"STOP",1805,"2024-02-02 03:34:41","2024-02-02 03:41:20"
560,47,3,176,560,30,1,30,818,1207,3,"STOP",560,"2024-02-17 02:17:39","2024-02-17 02:21:04"
560,47,3,176,560,44,3,44,1490,1207,3,"STOP",560,"2024-02-17 02:17:39","2024-02-17 02:21:04"
560,47,3,176,560,47,3,47,310,1207,3,"STOP",560,"2024-02-17 02:17:39","2024-02-17 02:21:04"
1704,109,1,176,1704,50,2,50,497,1209,1,"STOP",1704,"2024-02-19 07:07:26","2024-02-19 07:09:14"
1704,109,1,176,1704,64,3,64,1956,1209,1,"STOP",1704,"2024-02-19 07:07:26","2024-02-19 07:09:14"
1704,109,1,176,1704,35,1,35,1454,1209,1,"STOP",1704,"2024-02-19 07:07:26","2024-02-19 07:09:14"
2152,300,2,170,2152,54,3,54,140,1211,3,"STOP",2152,"2024-02-03 03:56:47","2024-02-03 04:01:55"
2152,300,2,170,2152,73,3,73,1359,1211,3,"STOP",2152,"2024-02-03 03:56:47","2024-02-03 04:01:55"
2152,300,2,170,2152,63,1,63,903,1211,3,"STOP",2152,"2024-02-03 03:56:47","2024-02-03 04:01:55"
2152,300,2,170,2152,59,3,59,1779,1211,3,"STOP",2152,"2024-02-03 03:56:47","2024-02-03 04:01:55"
2152,300,2,170,2152,71,1,71,1378,1211,3,"STOP",2152,"2024-02-03 03:56:47","2024-02-03 04:01:55"
468,47,3,178,468,88,2,88,1223,1213,2,"STOP",468,"2024-02-25 05:16:35","2024-02-25 05:19:37"
468,47,3,178,468,45,3,45,567,1213,2,"STOP",468,"2024-02-25 05:16:35","2024-02-25 05:19:37"
468,47,3,178,468,71,2,71,1378,1213,2,"STOP",468,"2024-02-25 05:16:35","2024-02-25 05:19:37"
468,47,3,178,468,23,2,23,546,1213,2,"STOP",468,"2024-02-25 05:16:35","2024-02-25 05:19:37"
468,47,3,178,468,4,3,4,610,1213,2,"STOP",468,"2024-02-25 05:16:35","2024-02-25 05:19:37"
1663,234,2,176,1663,85,2,85,1493,1215,3,"STOP",1663,"2024-02-17 19:54:31","2024-02-17 19:57:27"
1663,234,2,176,1663,34,3,34,1850,1215,3,"STOP",1663,"2024-02-17 19:54:31","2024-02-17 19:57:27"
1663,234,2,176,1663,35,2,35,1454,1215,3,"STOP",1663,"2024-02-17 19:54:31","2024-02-17 19:57:27"
1905,175,3,179,1905,6,3,6,629,1217,4,"STOP",1905,"2024-02-28 15:17:25","2024-02-28 15:17:25"
1905,175,3,179,1905,62,3,62,429,1217,4,"STOP",1905,"2024-02-28 15:17:25","2024-02-28 15:17:25"
1905,175,3,179,1905,13,1,13,486,1217,4,"STOP",1905,"2024-02-28 15:17:25","2024-02-28 15:17:25"
1905,175,3,179,1905,80,3,80,414,1217,4,"STOP",1905,"2024-02-28 15:17:25","2024-02-28 15:17:25"
1743,215,2,176,1743,88,3,88,1223,1219,3,"STOP",1743,"2024-02-17 03:06:05","2024-02-17 03:10:43"
1743,215,2,176,1743,79,3,79,1599,1219,3,"STOP",1743,"2024-02-17 03:06:05","2024-02-17 03:10:43"
1743,215,2,176,1743,46,2,46,344,1219,3,"STOP",1743,"2024-02-17 03:06:05","2024-02-17 03:10:43"
1743,215,2,176,1743,82,3,82,1776,1219,3,"STOP",1743,"2024-02-17 03:06:05","2024-02-17 03:10:43"
980,259,3,180,980,8,1,8,1497,1221,3,"STOP",980,"2024-02-07 18:46:35","2024-02-07 18:50:15"
980,259,3,180,980,78,2,78,257,1221,3,"STOP",980,"2024-02-07 18:46:35","2024-02-07 18:50:15"
980,259,3,180,980,44,1,44,1490,1221,3,"STOP",980,"2024-02-07 18:46:35","2024-02-07 18:50:15"
980,259,3,180,980,92,3,92,245,1221,3,"STOP",980,"2024-02-07 18:46:35","2024-02-07 18:50:15"
980,259,3,180,980,77,3,77,968,1221,3,"STOP",980,"2024-02-07 18:46:35","2024-02-07 18:50:15"
1676,14,1,200,1676,85,3,85,1493,1223,1,"STOP",1676,"2024-02-01 05:48:48","2024-02-01 05:50:23"
1676,14,1,200,1676,51,2,51,300,1223,1,"STOP",1676,"2024-02-01 05:48:48","2024-02-01 05:50:23"
1922,106,1,176,1922,88,3,88,1223,1226,3,"STOP",1922,"2024-02-17 09:05:17","2024-02-17 09:05:17"
1922,106,1,176,1922,64,2,64,1956,1226,3,"STOP",1922,"2024-02-17 09:05:17","2024-02-17 09:05:17"
1922,106,1,176,1922,11,2,11,338,1226,3,"STOP",1922,"2024-02-17 09:05:17","2024-02-17 09:05:17"
1922,106,1,176,1922,37,1,37,1218,1226,3,"STOP",1922,"2024-02-17 09:05:17","2024-02-17 09:05:17"
1922,106,1,176,1922,16,2,16,750,1226,3,"STOP",1922,"2024-02-17 09:05:17","2024-02-17 09:05:17"
1205,224,3,176,1205,63,1,63,903,1228,3,"STOP",1205,"2024-02-12 09:28:10","2024-02-12 09:31:47"
1205,224,3,176,1205,86,2,86,670,1228,3,"STOP",1205,"2024-02-12 09:28:10","2024-02-12 09:31:47"
1205,224,3,176,1205,24,2,24,1078,1228,3,"STOP",1205,"2024-02-12 09:28:10","2024-02-12 09:31:47"
140,169,3,177,140,0,3,0,928,1230,4,"STOP",140,"2024-02-22 16:45:16","2024-02-22 16:49:00"
140,169,3,177,140,44,1,44,1490,1230,4,"STOP",140,"2024-02-22 16:45:16","2024-02-22 16:49:00"
140,169,3,177,140,41,2,41,1990,1230,4,"STOP",140,"2024-02-22 16:45:16","2024-02-22 16:49:00"
381,90,3,178,381,0,1,0,928,1232,2,"STOP",381,"2024-02-20 18:30:08","2024-02-20 18:30:56"
1875,89,3,177,1875,6,3,6,629,1234,3,"STOP",1875,"2024-02-08 04:02:07","2024-02-08 04:04:27"
1392,273,2,177,1392,49,2,49,728,1237,4,"STOP",1392,"2024-02-21 09:03:32","2024-02-21 09:06:50"
1381,283,3,180,1381,71,1,71,1378,1239,2,"STOP",1381,"2024-02-07 02:05:53","2024-02-07 02:07:41"
1381,283,3,180,1381,16,2,16,750,1239,2,"STOP",1381,"2024-02-07 02:05:53","2024-02-07 02:07:41"
1410,45,3,178,1410,36,1,36,273,1241,3,"STOP",1410,"2024-02-25 21:02:42","2024-02-25 21:04:18"
62,208,3,176,62,61,1,61,943,1243,3,"STOP",62,"2024-02-14 06:16:57","2024-02-14 06:19:59"
62,208,3,176,62,58,2,58,1220,1243,3,"STOP",62,"2024-02-14 06:16:57","2024-02-14 06:19:59"
62,208,3,176,62,3,3,3,1120,1243,3,"STOP",62,"2024-02-14 06:16:57","2024-02-14 06:19:59"
1895,317,3,180,1895,61,1,61,943,1246,4,"STOP",1895,"2024-02-07 20:51:39","2024-02-07 20:53:43"
2160,310,3,178,2160,57,3,57,1753,1249,1,"STOP",2160,"2024-02-20 17:58:03","2024-02-20 17:59:28"
2160,310,3,178,2160,10,2,10,860,1249,1,"STOP",2160,"2024-02-20 17:58:03","2024-02-20 17:59:28"
2160,310,3,178,2160,39,2,39,1743,1249,1,"STOP",2160,"2024-02-20 17:58:03","2024-02-20 17:59:28"
2160,310,3,178,2160,21,2,21,259,1249,1,"STOP",2160,"2024-02-20 17:58:03","2024-02-20 17:59:28"
2160,310,3,178,2160,98,3,98,1184,1249,1,"STOP",2160,"2024-02-20 17:58:03","2024-02-20 17:59:28"
178,220,1,177,178,20,2,20,1974,1252,2,"STOP",178,"2024-02-08 16:03:21","2024-02-08 16:05:26"
178,220,1,177,178,4,1,4,610,1252,2,"STOP",178,"2024-02-08 16:03:21","2024-02-08 16:05:26"
1608,302,3,176,1608,22,3,22,407,1254,1,"STOP",1608,"2024-02-17 03:44:09","2024-02-17 03:44:09"
1679,242,1,178,1679,73,2,73,1359,1257,1,"STOP",1679,"2024-02-20 21:46:44","2024-02-20 21:47:35"
862,235,1,175,862,61,3,61,943,1260,2,"STOP",862,"2024-02-06 04:50:50","2024-02-06 04:54:01"
862,235,1,175,862,90,2,90,1654,1260,2,"STOP",862,"2024-02-06 04:50:50","2024-02-06 04:54:01"
1920,126,3,177,1920,81,3,81,1873,1262,4,"STOP",1920,"2024-02-22 09:51:47","2024-02-22 09:55:18"
1920,126,3,177,1920,80,1,80,414,1262,4,"STOP",1920,"2024-02-22 09:51:47","2024-02-22 09:55:18"
835,146,1,175,835,25,3,25,1963,1264,2,"STOP",835,"2024-02-05 09:21:53","2024-02-05 09:27:50"
835,146,1,175,835,54,3,54,140,1264,2,"STOP",835,"2024-02-05 09:21:53","2024-02-05 09:27:50"
835,146,1,175,835,86,1,86,670,1264,2,"STOP",835,"2024-02-05 09:21:53","2024-02-05 09:27:50"
835,146,1,175,835,15,3,15,764,1264,2,"STOP",835,"2024-02-05 09:21:53","2024-02-05 09:27:50"
835,146,1,175,835,27,3,27,296,1264,2,"STOP",835,"2024-02-05 09:21:53","2024-02-05 09:27:50"
1978,38,1,178,1978,2,1,2,833,1266,1,"STOP",1978,"2024-02-20 05:05:00","2024-02-20 05:06:52"
1978,38,1,178,1978,45,2,45,567,1266,1,"STOP",1978,"2024-02-20 05:05:00","2024-02-20 05:06:52"
1978,38,1,178,1978,42,3,42,1976,1266,1,"STOP",1978,"2024-02-20 05:05:00","2024-02-20 05:06:52"
1431,219,2,176,1431,86,2,86,670,1268,3,"STOP",1431,"2024-02-12 16:31:33","2024-02-12 16:33:33"
1431,219,2,176,1431,1,2,1,1533,1268,3,"STOP",1431,"2024-02-12 16:31:33","2024-02-12 16:33:33"
620,26,3,176,620,96,3,96,464,1270,3,"STOP",620,"2024-02-19 16:29:34","2024-02-19 16:33:54"
620,26,3,176,620,54,3,54,140,1270,3,"STOP",620,"2024-02-19 16:29:34","2024-02-19 16:33:54"
620,26,3,176,620,63,3,63,903,1270,3,"STOP",620,"2024-02-19 16:29:34","2024-02-19 16:33:54"
620,26,3,176,620,91,3,91,1428,1270,3,"STOP",620,"2024-02-19 16:29:34","2024-02-19 16:33:54"
2043,148,3,179,2043,48,1,48,256,1273,3,"STOP",2043,"2024-02-27 06:43:35","2024-02-27 06:46:16"
2043,148,3,179,2043,5,2,5,1993,1273,3,"STOP",2043,"2024-02-27 06:43:35","2024-02-27 06:46:16"
2043,148,3,179,2043,35,1,35,1454,1273,3,"STOP",2043,"2024-02-27 06:43:35","2024-02-27 06:46:16"
1969,266,3,180,1969,52,1,52,1306,1275,1,"STOP",1969,"2024-02-07 16:27:13","2024-02-07 16:28:08"
1969,266,3,180,1969,74,3,74,1184,1275,1,"STOP",1969,"2024-02-07 16:27:13","2024-02-07 16:28:08"
1969,266,3,180,1969,35,1,35,1454,1275,1,"STOP",1969,"2024-02-07 16:27:13","2024-02-07 16:28:08"
1969,266,3,180,1969,24,2,24,1078,1275,1,"STOP",1969,"2024-02-07 16:27:13","2024-02-07 16:28:08"
1303,93,3,175,1303,62,1,62,429,1277,4,"STOP",1303,"2024-02-06 07:16:57","2024-02-06 07:21:01"
1303,93,3,175,1303,93,3,93,1076,1277,4,"STOP",1303,"2024-02-06 07:16:57","2024-02-06 07:21:01"
1146,131,2,178,1146,34,3,34,1850,1279,1,"STOP",1146,"2024-02-26 05:27:35","2024-02-26 05:28:14"
1980,286,3,177,1980,87,1,87,982,1281,2,"STOP",1980,"2024-02-08 02:41:29","2024-02-08 02:43:07"
1980,286,3,177,1980,73,1,73,1359,1281,2,"STOP",1980,"2024-02-08 02:41:29","2024-02-08 02:43:07"
204,167,1,177,204,25,1,25,1963,1283,1,"STOP",204,"2024-02-24 20:32:44","2024-02-24 20:34:16"
204,167,1,177,204,33,3,33,1526,1283,1,"STOP",204,"2024-02-24 20:32:44","2024-02-24 20:34:16"
204,167,1,177,204,41,2,41,1990,1283,1,"STOP",204,"2024-02-24 20:32:44","2024-02-24 20:34:16"
242,30,2,178,242,99,3,99,1557,1286,1,"STOP",242,"2024-02-20 18:55:44","2024-02-20 18:56:44"
242,30,2,178,242,93,3,93,1076,1286,1,"STOP",242,"2024-02-20 18:55:44","2024-02-20 18:56:44"
13,106,2,175,13,43,2,43,923,1288,2,"STOP",13,"2024-02-05 16:00:17","2024-02-05 16:02:40"
13,106,2,175,13,93,3,93,1076,1288,2,"STOP",13,"2024-02-05 16:00:17","2024-02-05 16:02:40"
13,106,2,175,13,69,1,69,1020,1288,2,"STOP",13,"2024-02-05 16:00:17","2024-02-05 16:02:40"
13,106,2,175,13,84,2,84,1675,1288,2,"STOP",13,"2024-02-05 16:00:17","2024-02-05 16:02:40"
13,106,2,175,13,63,1,63,903,1288,2,"STOP",13,"2024-02-05 16:00:17","2024-02-05 16:02:40"
2099,175,3,178,2099,78,3,78,257,1291,2,"STOP",2099,"2024-02-20 07:18:46","2024-02-20 07:20:47"
2099,175,3,178,2099,90,2,90,1654,1291,2,"STOP",2099,"2024-02-20 07:18:46","2024-02-20 07:20:47"
2127,251,1,178,2127,93,2,93,1076,1293,3,"STOP",2127,"2024-02-20 03:57:05","2024-02-20 04:02:13"
2127,251,1,178,2127,1,1,1,1533,1293,3,"STOP",2127,"2024-02-20 03:57:05","2024-02-20 04:02:13"
2127,251,1,178,2127,89,2,89,1478,1293,3,"STOP",2127,"2024-02-20 03:57:05","2024-02-20 04:02:13"
324,56,2,177,324,0,1,0,928,1295,1,"STOP",324,"2024-02-21 02:43:19","2024-02-21 02:44:01"
1939,116,3,179,1939,99,3,99,1557,1297,3,"STOP",1939,"2024-02-27 07:43:18","2024-02-27 07:47:57"
1939,116,3,179,1939,30,2,30,818,1297,3,"STOP",1939,"2024-02-27 07:43:18","2024-02-27 07:47:57"
1939,116,3,179,1939,47,2,47,310,1297,3,"STOP",1939,"2024-02-27 07:43:18","2024-02-27 07:47:57"
1939,116,3,179,1939,51,1,51,300,1297,3,"STOP",1939,"2024-02-27 07:43:18","2024-02-27 07:47:57"
1939,116,3,179,1939,80,2,80,414,1297,3,"STOP",1939,"2024-02-27 07:43:18","2024-02-27 07:47:57"
1874,40,3,176,1874,81,2,81,1873,1299,3,"STOP",1874,"2024-02-12 15:56:21","2024-02-12 15:59:36"
1874,40,3,176,1874,5,3,5,1993,1299,3,"STOP",1874,"2024-02-12 15:56:21","2024-02-12 15:59:36"
1874,40,3,176,1874,58,3,58,1220,1299,3,"STOP",1874,"2024-02-12 15:56:21","2024-02-12 15:59:36"
1874,40,3,176,1874,42,1,42,1976,1299,3,"STOP",1874,"2024-02-12 15:56:21","2024-02-12 15:59:36"
1349,179,3,175,1349,62,3,62,429,1301,2,"STOP",1349,"2024-02-10 03:36:20","2024-02-10 03:38:51"
1349,179,3,175,1349,50,3,50,497,1301,2,"STOP",1349,"2024-02-10 03:36:20","2024-02-10 03:38:51"
1349,179,3,175,1349,53,3,53,396,1301,2,"STOP",1349,"2024-02-10 03:36:20","2024-02-10 03:38:51"
429,93,3,170,429,28,2,28,1789,1303,3,"STOP",429,"2024-02-03 17:06:12","2024-02-03 17:08:43"
429,93,3,170,429,5,3,5,1993,1303,3,"STOP",429,"2024-02-03 17:06:12","2024-02-03 17:08:43"
1436,123,3,175,1436,2,1,2,833,1305,3,"STOP",1436,"2024-02-10 14:02:07","2024-02-10 14:04:44"
1436,123,3,175,1436,25,2,25,1963,1305,3,"STOP",1436,"2024-02-10 14:02:07","2024-02-10 14:04:44"
1436,123,3,175,1436,53,3,53,396,1305,3,"STOP",1436,"2024-02-10 14:02:07","2024-02-10 14:04:44"
2064,99,3,177,2064,52,3,52,1306,1307,3,"STOP",2064,"2024-02-24 14:44:24","2024-02-24 14:48:01"
2064,99,3,177,2064,59,1,59,1779,1307,3,"STOP",2064,"2024-02-24 14:44:24","2024-02-24 14:48:01"
2064,99,3,177,2064,97,2,97,761,1307,3,"STOP",2064,"2024-02-24 14:44:24","2024-02-24 14:48:01"
2064,99,3,177,2064,46,3,46,344,1307,3,"STOP",2064,"2024-02-24 14:44:24","2024-02-24 14:48:01"
2064,99,3,177,2064,37,1,37,1218,1307,3,"STOP",2064,"2024-02-24 14:44:24","2024-02-24 14:48:01"
725,226,1,175,725,94,2,94,1168,1309,2,"STOP",725,"2024-02-13 18:30:12","2024-02-13 18:32:16"
725,226,1,175,725,15,1,15,764,1309,2,"STOP",725,"2024-02-13 18:30:12","2024-02-13 18:32:16"
871,81,2,177,871,75,1,75,397,1311,2,"STOP",871,"2024-02-08 15:44:37","2024-02-08 15:45:38"
2098,116,2,177,2098,68,2,68,1895,1313,1,"STOP",2098,"2024-02-21 02:10:41","2024-02-21 02:11:51"
2098,116,2,177,2098,64,3,64,1956,1313,1,"STOP",2098,"2024-02-21 02:10:41","2024-02-21 02:11:51"
2098,116,2,177,2098,69,1,69,1020,1313,1,"STOP",2098,"2024-02-21 02:10:41","2024-02-21 02:11:51"
2098,116,2,177,2098,72,1,72,1089,1313,1,"STOP",2098,"2024-02-21 02:10:41","2024-02-21 02:11:51"
1657,271,2,177,1657,5,1,5,1993,1315,3,"STOP",1657,"2024-02-08 16:06:36","2024-02-08 16:09:49"
1657,271,2,177,1657,93,3,93,1076,1315,3,"STOP",1657,"2024-02-08 16:06:36","2024-02-08 16:09:49"
1657,271,2,177,1657,1,2,1,1533,1315,3,"STOP",1657,"2024-02-08 16:06:36","2024-02-08 16:09:49"
933,132,2,177,933,14,1,14,189,1317,3,"STOP",933,"2024-02-22 08:02:32","2024-02-22 08:06:33"
933,132,2,177,933,67,3,67,628,1317,3,"STOP",933,"2024-02-22 08:02:32","2024-02-22 08:06:33"
933,132,2,177,933,33,2,33,1526,1317,3,"STOP",933,"2024-02-22 08:02:32","2024-02-22 08:06:33"
933,132,2,177,933,89,1,89,1478,1317,3,"STOP",933,"2024-02-22 08:02:32","2024-02-22 08:06:33"
933,132,2,177,933,29,2,29,906,1317,3,"STOP",933,"2024-02-22 08:02:32","2024-02-22 08:06:33"
203,90,1,179,203,26,3,26,1872,1319,3,"STOP",203,"2024-02-28 18:20:49","2024-02-28 18:26:36"
203,90,1,179,203,11,3,11,338,1319,3,"STOP",203,"2024-02-28 18:20:49","2024-02-28 18:26:36"
203,90,1,179,203,34,3,34,1850,1319,3,"STOP",203,"2024-02-28 18:20:49","2024-02-28 18:26:36"
632,258,1,177,632,70,3,70,1066,1321,1,"STOP",632,"2024-02-22 20:39:54","2024-02-22 20:41:20"
632,258,1,177,632,32,2,32,1754,1321,1,"STOP",632,"2024-02-22 20:39:54","2024-02-22 20:41:20"
632,258,1,177,632,27,1,27,296,1321,1,"STOP",632,"2024-02-22 20:39:54","2024-02-22 20:41:20"
